N,P,K,temperature,humidity,ph,rainfall,label
23,56.0,17,24.87425505,64.00213929,7.198076286,48.28137482,blackgram
18,58.0,23,22.19109412,38.2575116,6.162034371,112.3126628,pigeonpeas
37,50.0,21,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
7,40.0,18,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans
14,60.0,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
63,44.0,17,23.41798979,85.08640476,6.661957897000001,185.7446728,maize
18,57.0,20,18.2872007,16.67921616,6.051091339,74.87445574,pigeonpeas
63,63.0,18,29.48439992,63.19915325,7.454532137,71.89090748,blackgram
92,65.0,47,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya
82,40.0,35,20.41447029,82.20802629,7.592490617,245.1511304,rice
71,52.0,48,23.34467359,90.37981478,5.811975094,112.8954016,papaya
18,31.0,27,27.75518664,42.34605806,4.772385986000001,94.11213345,mango
50,74.0,16,20.99502153,19.8601304,7.966605025,73.50734019,blackgram
23,18.0,26,32.45465292,50.69693751,6.526654345,95.04871605,mango
57,68.0,20,26.23773129,67.88521396,7.504608385,73.58663968,blackgram
8,65.0,19,28.75273118,69.15640149,5.70836603,146.4727237,lentil
23,21.0,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
82,23.0,54,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
106,20.0,48,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
102,11.0,55,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
82,78.0,45,25.05802193,84.97323747,5.738678895,110.4408803,banana
95,27.0,55,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon
74,54.0,36,25.65553461,83.47021081,7.120272972,217.3788583,rice
109,21.0,55,25.11711046,68.48030408,7.00733163,194.8773479,muskmelon
2,21.0,45,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
79,52.0,39,24.87300744,82.84022551,6.587918707999999,295.6094492000001,rice
84,18.0,55,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon
43,58.0,51,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
4,73.0,25,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
37,62.0,19,25.68576704,69.84354028,7.121254928,74.62068748,blackgram
33,77.0,23,30.32992227,65.62971858,7.01285529,71.64631281,blackgram
88,11.0,52,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
1,82.0,25,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
23,77.0,20,24.87425505,64.00213929,7.198076286,48.28137482,lentil
29,41.0,18,29.2114218,87.11497805,6.41874299,51.53848218,mungbean
44,57.0,47,34.2804607,90.55561637,6.825371185,98.54047745,papaya
18,125.0,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes
20,21.0,12,29.07412717,93.27189064,7.36549204,100.7896871,orange
4,40.0,25,27.58258929,48.56916221,6.720041791,95.8445641,mango
35,66.0,17,24.48620746,62.98254537,6.761953186,183.49095,blackgram
72,45.0,38,25.42977518,82.94682591,5.758506323,195.3574542,rice
38,15.0,30,28.79929247,53.84213387,5.445008416,95.8946444,mango
73,57.0,25,24.89364635,65.61418761,6.625404347999999,87.9298085,maize
32,76.0,85,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
24,18.0,30,26.14162144,93.28415295,6.071897347,195.4115025,mango
39,24.0,13,30.55472573,90.90343769,7.189259647,106.0711985,orange
19,72.0,25,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
7,66.0,23,27.52185591,63.13215259,7.28805662,45.20841071,pigeonpeas
15,20.0,41,19.0087067,88.83768149,6.8973684770000006,108.6793978,pomegranate
19,55.0,16,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
67,48.0,20,26.73072391,81.78596776,7.868474653,280.4044392,maize
20,72.0,23,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
36,28.0,26,30.17294105,51.0845903,6.814630246,95.23444287,mango
33,31.0,34,26.272328,50.2214857,5.632353113,197.3752649,mango
5,23.0,14,25.66901098,92.04670813,7.408939392000001,112.5424199,orange
34,54.0,47,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya
28,16.0,36,19.81069447,88.92944254,5.7403380020000006,102.860084,pomegranate
27,74.0,15,25.2653291,67.10004577,6.958054839,48.33941188,lentil
13,17.0,44,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate
23,75.0,21,26.65333029,47.19847683,7.550090941,36.91852635,pigeonpeas
17,77.0,25,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans
17,30.0,26,31.48451729,48.77926304,4.525722333,93.17221967,mango
115,6.0,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
37,75.0,21,27.66752761,68.7741052,6.490074429,108.66464,pigeonpeas
27,80.0,15,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
23,75.0,21,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas
21,70.0,15,27.16159076,66.76017239,6.92009048,69.85112265,blackgram
23,75.0,21,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas
80,18.0,52,26.87317436,91.14849627,6.484799661,24.05207925,muskmelon
94,68.0,45,29.16093424,76.67484233,5.6180944460000015,109.575944,banana
37,5.0,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
95,92.0,47,27.39489579,83.31172003,5.719014989,92.78133617,banana
84,51.0,38,26.57421618,73.81994896,7.26158085,159.3223075,jute
5,68.0,20,18.28072173,68.10365387,6.978361689,48.80253285,pigeonpeas
110,88.0,55,28.66725136,79.59242542,5.986442306,118.2583441,banana
2,45.0,24,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
22,18.0,30,30.41235793,52.48100602,6.621623545,93.92375879,mango
82,27.0,48,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon
95,22.0,55,24.96273236,92.40501423,6.4973666770000005,109.4169192,muskmelon
6,40.0,43,25.66901098,92.04670813,7.408939392000001,112.5424199,jute
39,77.0,25,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
35,73.0,20,27.24766491,66.10123083,7.04174124,62.31842057,blackgram
75,55.0,43,24.39736241,79.26861738,7.014063944,164.2697011,jute
57,70.0,84,39.01793345,91.48815623,6.99223441,105.8841531,chickpea
110,24.0,46,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon
40,27.0,43,21.66024980000001,94.79397419,5.885638185,112.4349689,pomegranate
76,37.0,16,25.627355,92.55943,7.4285236339999985,188.5506536,maize
103,16.0,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
80,51.0,22,26.24092174,65.64381357,7.487266991,148.37712019999995,maize
5,36.0,26,28.22471276,42.35916228,6.428054409,44.01206619,mango
95,52.0,41,26.22916897,83.83625819,5.543360237999999,286.5083725,rice
2,62.0,24,26.57597546,60.97876599,7.836719564,50.89110726,pigeonpeas
112,73.0,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana
32,53.0,17,20.0467711,65.84395319,7.135251532000001,46.05333124,mothbeans
58,63.0,19,33.36984395,65.67718163,6.874142175,64.89517488,blackgram
2,66.0,21,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
93,20.0,46,21.25433607,92.65058936,7.159520979,106.2784673,muskmelon
40,11.0,54,29.47741671,91.57802915,7.815210661,49.02366803,watermelon
28,62.0,24,31.52104732,66.55723677,7.580527339,61.71111448,blackgram
27,64.0,22,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas
82,51.0,40,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice
59,56.0,24,23.76881552,90.59810562,5.7983508000000015,102.2648546,kidneybeans
20,57.0,23,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas
117,32.0,34,26.2724184,52.12739421,6.758792254,127.1752928,coffee
5,57.0,15,19.25100056,47.70351758,5.374358869,149.063196,mungbean
4,37.0,26,27.58258929,48.56916221,6.720041791,95.8445641,mango
49,57.0,48,24.48620746,82.51034537,6.761953186,183.49095,papaya
35,57.0,76,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
31,36.0,27,33.93679864,52.72170281,6.460542749,97.4611918,mango
14,18.0,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
39,64.0,18,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
24,37.0,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean
23,38.0,17,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans
14,18.0,33,29.80747243,52.13797867,5.191265116,95.74606104,mango
88,56.0,37,23.18866654,98.20899734,6.208843215,176.103677,jute
100,80.0,45,25.56703012,75.94067692,5.590236025,102.7867717,banana
109,82.0,50,29.45771748,92.12534736,6.708743843,20.76212031,banana
17,136.0,195,23.87192332,90.49939035,5.882155987999999,103.0548094,apple
19,36.0,23,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean
40,63.0,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil
89,36.0,43,21.32504158,80.47476396,6.442475375,185.4974732,jute
21,44.0,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean
50,53.0,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya
29,71.0,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
22,34.0,32,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango
98,27.0,26,24.71384065,51.29142534,7.238109556,197.6439711,coffee
92,75.0,55,29.01207743,77.95192527,5.674403358999999,90.43495443,banana
37,35.0,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
106,16.0,55,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon
89,54.0,17,24.10859207,87.13112261,6.234330356,71.07562236,maize
66,53.0,81,19.81344531,14.69765308,6.515499548999999,78.96514709,chickpea
37,38.0,19,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
95,77.0,53,28.08166093,75.26429821,5.623615687000001,118.2761894,banana
82,20.0,48,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
115,37.0,30,24.22984659,67.37768353,6.840927967000001,122.4073418,coffee
12,18.0,15,30.84835031,92.86773675,6.388617138,107.4142681,orange
31,144.0,202,11.02105378,80.55557239,5.870600622,68.23963161,grapes
34,73.0,21,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
77,52.0,43,23.43191632,83.85687849,6.363472207999999,269.5039162,rice
99,36.0,35,23.43121862,83.06310136,5.286203711000001,219.9048349,rice
9,78.0,23,25.34217103,63.31801994,6.330554389,74.52082026,lentil
37,73.0,24,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
53,67.0,16,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
53,74.0,16,19.95264829,36.82633099,7.786366322,88.6810311,blackgram
38,77.0,17,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas
116,22.0,54,22.94276687,75.37170612,6.114525877,67.08022574,muskmelon
97,53.0,43,22.2286982,81.85872947,6.939083505,278.0791793,jute
16,71.0,23,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas
95,21.0,53,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
22,67.0,20,29.03017561,64.49166566,7.475926645,54.93937710000001,lentil
97,25.0,54,27.74576987,54.36976075,7.205078785,139.8619431,muskmelon
83,21.0,52,26.33377983,57.36469955,7.261313694,191.6549412,muskmelon
115,18.0,54,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
1,62.0,23,15.43546065,18.37477907,5.607808432000001,139.0302034,pigeonpeas
12,65.0,16,19.45339934,18.23490739,8.380185271,75.6317566,kidneybeans
87,56.0,23,21.44526922,63.1621551,6.178056304,65.88951188,maize
18,26.0,37,32.611261400000004,47.74916499,5.418475257000001,91.10190759,pomegranate
58,67.0,15,38.72382798,91.72514851,6.702424548,62.62377075,blackgram
13,126.0,204,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes
98,12.0,50,29.07265321,91.91533173,6.341400922,28.83568362,watermelon
108,22.0,53,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon
27,145.0,200,18.86883219,93.24688124,6.157135092000001,119.3936976,apple
100,14.0,53,29.48882958,91.07574233,6.365956657999999,26.01909355,watermelon
93,43.0,35,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
5,68.0,20,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas
21,62.0,23,23.89756791,82.35916228,5.940546818,112.6616435,pigeonpeas
24,32.0,32,30.01821337,50.09831810000001,5.676032581,96.08745082,mango
108,26.0,49,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
20,60.0,23,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas
42,60.0,21,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram
28,64.0,15,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
31,26.0,42,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
26,74.0,17,22.17499963,62.13873821,6.410441476,53.46622584,pigeonpeas
28,64.0,22,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans
32,63.0,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
77,42.0,21,26.77076285,72.97195254,6.402926221,49.50812624,cotton
12,67.0,24,25.62896215,63.14909763,7.171054239,187.1735424,kidneybeans
28,35.0,17,29.008124,84.96089355,6.664187809,45.91011391,mungbean
33,19.0,14,21.03200078,92.9641969,7.684420446,110.6823944,orange
22,37.0,17,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean
73,45.0,39,23.70467146,74.63745355,6.742688094,181.2783964,jute
28,56.0,23,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
95,55.0,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana
22,18.0,30,30.41235793,52.48100602,6.621623545,93.92375879,mango
16,36.0,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango
20,7.0,6,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange
25,62.0,53,25.17885316,68.93307305,6.54803469,35.03484812,papaya
5,43.0,22,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
82,20.0,52,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
23,23.0,25,34.72413192,51.4271781,5.161148592,97.31258083,mango
82,23.0,51,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
56,57.0,47,31.56213762,93.0484859,6.506120752,63.62250788,papaya
39,70.0,25,26.26559543,90.79668055,6.65149129,59.49373381,pigeonpeas
60,55.0,41,26.12797248,80.49172597,7.132389299,150.6326874,jute
12,74.0,16,35.7877738,51.94190321,5.395275719,100.2160615,lentil
34,73.0,23,31.49338309,73.0563645,6.521217963,71.48327008,blackgram
98,35.0,44,24.36972377,82.11319791,6.537914957999999,159.92109340000005,rice
14,69.0,18,20.95628486,63.68128841,7.239455147,52.39881209,lentil
33,77.0,25,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
27,28.0,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut
120,28.0,46,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
98,8.0,45,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
24,55.0,16,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
22,21.0,44,20.13037175,89.31505137,6.1438746910000015,107.3416913,pomegranate
34,28.0,42,18.75927679,89.93457597,6.648687273999999,111.0196744,pomegranate
7,77.0,19,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas
17,77.0,23,25.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas
19,57.0,24,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas
9,61.0,22,29.94413861,67.31323084,7.52178027,40.37113729,lentil
60,48.0,55,42.07213781,92.92203105,6.778594403,165.74129721,papaya
98,12.0,52,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
70,53.0,16,23.31689124,73.4541537,5.852607099,94.29712821,maize
95,39.0,36,23.86330467,83.15250801,5.561398642,285.2493645,jute
38,5.0,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut
25,68.0,16,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram
5,62.0,24,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
18,21.0,38,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate
35,73.0,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
89,45.0,38,21.32504158,70.47476396,6.442475375,185.4974732,rice
78,45.0,23,24.71417533,56.73426469,6.648725327,88.45361858,maize
11,132.0,196,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes
12,34.0,26,33.36140093,45.02236377,6.13526938,98.81596545,mango
7,16.0,6,18.87957654,92.04304496,7.813916602999999,114.6659511,orange
5,19.0,27,27.351105600000004,54.43945147,6.441328044,96.27792547,mango
19,65.0,16,21.02432943,63.0569505,5.578095745,104.7847006,lentil
80,52.0,39,23.1426498,74.99739774,7.380396262,151.9035477,rice
106,20.0,48,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
67,58.0,38,22.30157427,80.54372813,6.043304899,85.9791215,rice
7,66.0,22,27.52185591,63.13215259,7.28805662,45.20841071,lentil
54,65.0,52,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya
81,56.0,36,29.24598976,72.60512854,6.991242362,53.43228915,jute
58,46.0,53,42.39413392,90.79028064,6.576261427,88.46607497,papaya
100,6.0,53,29.05248036,93.92217834,6.105909623,23.66620626,watermelon
109,25.0,47,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
98,29.0,47,26.11440416,87.64081095,6.29542477,58.48160844,muskmelon
11,41.0,16,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans
63,37.0,52,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya
38,50.0,22,18.28766124,69.48515056,6.254216611,48.60449438,lentil
89,57.0,38,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
103,17.0,51,25.11189154,80.02621335,6.209888345,44.20676987,watermelon
5,28.0,40,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
34,77.0,25,20.56601874,63.83179889,6.654425315,83.75937135,lentil
27,23.0,44,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
84,25.0,45,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
25,78.0,21,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
32,55.0,52,37.58899717,91.99740365,6.967759599999991,159.6577388,papaya
93,58.0,39,20.61521424,83.77345559,6.932400225,279.5451717,rice
40,11.0,45,29.02328049,90.20396783,6.617703177999999,126.8069869,pomegranate
11,132.0,201,12.14190714,83.56812483,5.647202395,69.63122027,grapes
5,68.0,20,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas
35,79.0,20,22.75088787,68.70533022,5.521466996,110.4317855,lentil
68,60.0,22,27.81326852,62.50460464,7.596802025,69.75555541,blackgram
71,60.0,21,22.27373646,59.52193158,5.826426917,67.96704792,maize
40,49.0,18,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean
30,61.0,15,31.20478173,54.49960506,6.804437106,94.62954663,lentil
104,76.0,46,29.1400919,80.1190228,6.28236237,90.45142867,banana
99,57.0,22,26.75754171,81.17734011,5.960370061,272.29990560000005,maize
18,60.0,15,21.40865769,89.02931909999998,5.935745417000001,287.5766935000001,mungbean
14,21.0,7,30.72119881,94.01331956,6.0113021810000005,106.8118019,orange
29,53.0,17,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean
110,25.0,53,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon
36,59.0,55,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya
35,60.0,49,37.13165026,94.60761797,6.69215564,172.47880619999995,papaya
36,26.0,27,30.17294105,51.0845903,6.814630246,95.23444287,mango
34,10.0,11,26.07010807,92.05811728,5.981169595,143.533473,orange
5,21.0,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
95,21.0,54,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
20,79.0,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram
100,18.0,52,26.20234499,80.38266489,6.87606733,56.47941847,muskmelon
102,79.0,55,26.4020227,84.41007614,5.720726906,111.0162259,banana
35,71.0,24,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas
93,58.0,39,20.61521424,83.77345559,6.932400225,279.5451717,rice
50,73.0,24,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
20,74.0,17,21.36383757,69.92375854,6.633864582,46.6352865,lentil
119,5.0,55,26.03867719,84.6378378,6.031424482,44.3993381,watermelon
1,66.0,19,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
17,64.0,16,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
68,57.0,52,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya
